County,State,Lat,Long,Location
Carlton,Minnesota,46.59180601,-92.67601019,"Carlton, Minnesota"
Caroline,Maryland,38.87172293,-75.82904158,"Caroline, Maryland"
Caroline,Virginia,38.02679129,-77.34901405,"Caroline, Virginia"
Carroll,Arkansas,36.3403856,-93.54270261,"Carroll, Arkansas"
Carroll,Georgia,33.58138199,-85.07976677,"Carroll, Georgia"
Carroll,Illinois,42.06823429,-89.93395545,"Carroll, Illinois"
Carroll,Indiana,40.5807832,-86.56198812,"Carroll, Indiana"
Carroll,Iowa,42.03617207,-94.86032705,"Carroll, Iowa"
Carroll,Kentucky,38.66599534,-85.12601074,"Carroll, Kentucky"
Carroll,Maryland,39.56453592,-77.02373735,"Carroll, Maryland"
Carroll,Mississippi,33.44834567,-89.91994479,"Carroll, Mississippi"
Carroll,Missouri,39.42762566,-93.50626255,"Carroll, Missouri"
Carroll,New Hampshire,43.87498583,-71.20430216,"Carroll, New Hampshire"
Carroll,Ohio,40.5789686,-81.09178213,"Carroll, Ohio"
Carroll,Tennessee,35.97366108,-88.45189331,"Carroll, Tennessee"
Carroll,Virginia,36.73066666,-80.73455942,"Carroll, Virginia"
Carson,Texas,35.40365929,-101.3542669,"Carson, Texas"
Carson City,Nevada,39.15509045,-119.7480219,"Carson City, Nevada"
Carter,Kentucky,38.31690743,-83.05092385,"Carter, Kentucky"
Carter,Missouri,36.94160441,-90.96051322,"Carter, Missouri"
Carter,Montana,45.5197966,-104.5395536,"Carter, Montana"
Carter,Oklahoma,34.25103751,-97.28552485,"Carter, Oklahoma"
Carter,Tennessee,36.28969086,-82.12588974,"Carter, Tennessee"
Carteret,North Carolina,34.8932941,-76.54120135,"Carteret, North Carolina"
Carver,Minnesota,44.82017001,-93.8009918,"Carver, Minnesota"
Cascade,Montana,47.30797024,-111.3467922,"Cascade, Montana"
Casey,Kentucky,37.32533118,-84.92726209,"Casey, Kentucky"
Cass,Illinois,39.96991073,-90.24734436,"Cass, Illinois"
Cass,Indiana,40.76135835,-86.34830753,"Cass, Indiana"
Cass,Iowa,41.33149454,-94.92792482,"Cass, Iowa"
Cass,Michigan,41.91522292,-85.99405727,"Cass, Michigan"
Cass,Minnesota,46.95043611,-94.32603968,"Cass, Minnesota"
Cass,Missouri,38.64789422,-94.353399,"Cass, Missouri"
Cass,Nebraska,40.90899107,-96.13971217,"Cass, Nebraska"
Cass,North Dakota,46.93201724,-97.2444719,"Cass, North Dakota"
Cass,Texas,33.07499881,-94.34646905,"Cass, Texas"
Cassia,Idaho,42.28347888,-113.6012409,"Cassia, Idaho"
Castro,Texas,34.53016752,-102.2617243,"Castro, Texas"
Caswell,North Carolina,36.39312665,-79.33353281,"Caswell, North Carolina"
Catahoula,Louisiana,31.66778967,-91.84526385,"Catahoula, Louisiana"
Catawba,North Carolina,35.66211129,-81.2132617,"Catawba, North Carolina"
Catoosa,Georgia,34.89872298,-85.13757014,"Catoosa, Georgia"
Catron,New Mexico,33.91514144,-108.4046587,"Catron, New Mexico"
Cattaraugus,New York,42.24778241,-78.67923096,"Cattaraugus, New York"
Cavalier,North Dakota,48.77286211,-98.46685243,"Cavalier, North Dakota"
Cayuga,New York,42.91261714,-76.55731592,"Cayuga, New York"
Cecil,Maryland,39.56647682,-75.94627411,"Cecil, Maryland"
Cedar,Iowa,41.77233777,-91.13246684,"Cedar, Iowa"
Cedar,Missouri,37.72391475,-93.85445441,"Cedar, Missouri"
Cedar,Nebraska,42.5988851,-97.25311951,"Cedar, Nebraska"
Centre,Pennsylvania,40.92058903,-77.82200624,"Centre, Pennsylvania"
Cerro Gordo,Iowa,43.08177563,-93.2612239,"Cerro Gordo, Iowa"
Chaffee,Colorado,38.74745778,-106.1926573,"Chaffee, Colorado"
Chambers,Alabama,32.91360079,-85.39072749,"Chambers, Alabama"
Chambers,Texas,29.70972016,-94.67154501,"Chambers, Texas"
Champaign,Illinois,40.13919438,-88.20046615,"Champaign, Illinois"
Champaign,Ohio,40.13923427,-83.76875242,"Champaign, Ohio"
Chariton,Missouri,39.51499357,-92.9629191,"Chariton, Missouri"
Charles,Maryland,38.51092331,-76.98580666,"Charles, Maryland"
Charles City,Virginia,37.35358063,-77.05634116,"Charles City, Virginia"
Charles Mix,South Dakota,43.20660134,-98.58856175,"Charles Mix, South Dakota"
Charleston,South Carolina,32.82487866,-79.96512315,"Charleston, South Carolina"
Charlevoix,Michigan,45.37790017,-85.19614053,"Charlevoix, Michigan"
Charlotte,Florida,26.90131002,-81.92949121,"Charlotte, Florida"
Charlotte,Virginia,37.01909701,-78.66314092,"Charlotte, Virginia"
Charlottesville,Virginia,38.03527919,-78.48569588,"Charlottesville, Virginia"
Charlton,Georgia,30.78371028,-82.13951596,"Charlton, Georgia"
Chase,Kansas,38.30292938,-96.59563862,"Chase, Kansas"
Chase,Nebraska,40.5237198,-101.6978026,"Chase, Nebraska"
Chatham,Georgia,32.00043026,-81.12489526,"Chatham, Georgia"
Chatham,North Carolina,35.70394416,-79.25541492,"Chatham, North Carolina"
Chattahoochee,Georgia,32.34341231,-84.78809239,"Chattahoochee, Georgia"
Chattooga,Georgia,34.47197698,-85.34535662,"Chattooga, Georgia"
Chautauqua,Kansas,37.14994405,-96.2454192,"Chautauqua, Kansas"
Chautauqua,New York,42.2276921,-79.36691763,"Chautauqua, New York"
Chaves,New Mexico,33.36406072,-104.4665365,"Chaves, New Mexico"
Cheatham,Tennessee,36.26136216,-87.08903581,"Cheatham, Tennessee"
Cheboygan,Michigan,45.44787015,-84.50122149,"Cheboygan, Michigan"
Chelan,Washington,47.87046092,-120.6173956,"Chelan, Washington"
Chemung,New York,42.13891056,-76.7638805,"Chemung, New York"
Chenango,New York,42.49430041,-75.60887553,"Chenango, New York"
Cherokee,Alabama,34.17805983,-85.60638968,"Cherokee, Alabama"
Cherokee,Georgia,34.24393976,-84.47431861,"Cherokee, Georgia"
Cherokee,Iowa,42.73538914,-95.62389402,"Cherokee, Iowa"
Cherokee,Kansas,37.16928494,-94.8462897,"Cherokee, Kansas"
Cherokee,North Carolina,35.1349263,-84.05970864,"Cherokee, North Carolina"
Cherokee,Oklahoma,35.90692775,-94.99980896,"Cherokee, Oklahoma"
Cherokee,South Carolina,35.05122251,-81.61828622,"Cherokee, South Carolina"
Cherokee,Texas,31.837258,-95.16559897,"Cherokee, Texas"
Cherry,Nebraska,42.54502621,-101.1244332,"Cherry, Nebraska"
Chesapeake,Virginia,36.67670048,-76.30545744,"Chesapeake, Virginia"
Cheshire,New Hampshire,42.92015988,-72.25311043,"Cheshire, New Hampshire"
Chester,Pennsylvania,39.97291773,-75.74768357,"Chester, Pennsylvania"
Chester,South Carolina,34.69249168,-81.1583216,"Chester, South Carolina"
Chester,Tennessee,35.42527478,-88.6095842,"Chester, Tennessee"
Chesterfield,South Carolina,34.64137396,-80.1564014,"Chesterfield, South Carolina"
Chesterfield,Virginia,37.37373208,-77.5868014,"Chesterfield, Virginia"
Cheyenne,Colorado,38.82777431,-102.6032558,"Cheyenne, Colorado"
Cheyenne,Kansas,39.78580976,-101.7318201,"Cheyenne, Kansas"
Cheyenne,Nebraska,41.21999357,-102.9941693,"Cheyenne, Nebraska"
Chickasaw,Iowa,43.06001295,-92.31773347,"Chickasaw, Iowa"
Chickasaw,Mississippi,33.91983202,-88.9481545,"Chickasaw, Mississippi"
Chicot,Arkansas,33.26458973,-91.29539209,"Chicot, Arkansas"
Childress,Texas,34.5293041,-100.2077916,"Childress, Texas"
Chilton,Alabama,32.85044126,-86.7173256,"Chilton, Alabama"
Chippewa,Michigan,46.29552653,-84.54353449,"Chippewa, Michigan"
Chippewa,Minnesota,45.02343421,-95.56403693,"Chippewa, Minnesota"
Chippewa,Wisconsin,45.06939744,-91.28068855,"Chippewa, Wisconsin"
Chisago,Minnesota,45.5021011,-92.90861945,"Chisago, Minnesota"
Chittenden,Vermont,44.46322849,-73.08359212,"Chittenden, Vermont"
Choctaw,Alabama,32.02227341,-88.2656443,"Choctaw, Alabama"
Choctaw,Mississippi,33.34598242,-89.24809382,"Choctaw, Mississippi"
Choctaw,Oklahoma,34.02807439,-95.54771129,"Choctaw, Oklahoma"
Chouteau,Montana,47.88084126,-110.4353362,"Chouteau, Montana"
Chowan,North Carolina,36.12908077,-76.60118385,"Chowan, North Carolina"
Christian,Illinois,39.54581621,-89.27780482,"Christian, Illinois"
Christian,Kentucky,36.89267803,-87.49055367,"Christian, Kentucky"
Christian,Missouri,36.9711783,-93.18537118,"Christian, Missouri"
Churchill,Nevada,39.58105744,-118.3394607,"Churchill, Nevada"
Cibola,New Mexico,34.91131525,-107.998876,"Cibola, New Mexico"
Cimarron,Oklahoma,36.74817177,-102.5173885,"Cimarron, Oklahoma"
Citrus,Florida,28.84804315,-82.47614748,"Citrus, Florida"
Clackamas,Oregon,45.18787398,-122.2179634,"Clackamas, Oregon"
Claiborne,Louisiana,32.82308512,-92.99526883,"Claiborne, Louisiana"
Claiborne,Mississippi,31.97061673,-90.90702196,"Claiborne, Mississippi"
Claiborne,Tennessee,36.48319149,-83.65947309,"Claiborne, Tennessee"
Clallam,Washington,48.04754642,-123.9226319,"Clallam, Washington"
Clare,Michigan,43.98794227,-84.8481986,"Clare, Michigan"
Clarendon,South Carolina,33.66610974,-80.21647898,"Clarendon, South Carolina"
Clarion,Pennsylvania,41.19265812,-79.42413524,"Clarion, Pennsylvania"
Clark,Arkansas,34.04613432,-93.17484713,"Clark, Arkansas"
Clark,Idaho,44.28496071,-112.3505704,"Clark, Idaho"
Clark,Illinois,39.33425789,-87.78705622,"Clark, Illinois"
Clark,Indiana,38.48015445,-85.70510334,"Clark, Indiana"
Clark,Kansas,37.23577007,-99.81883015,"Clark, Kansas"
Clark,Kentucky,37.9689263,-84.14615986,"Clark, Kentucky"
Clark,Missouri,40.41040752,-91.73661677,"Clark, Missouri"
Clark,Nevada,36.21458855,-115.0130241,"Clark, Nevada"
Clark,Ohio,39.91592258,-83.78498252,"Clark, Ohio"
Clark,South Dakota,44.85834507,-97.72925109,"Clark, South Dakota"
Clark,Washington,45.77568046,-122.4829204,"Clark, Washington"
Clark,Wisconsin,44.73483377,-90.61207486,"Clark, Wisconsin"
Clarke,Alabama,31.68099859,-87.83548597,"Clarke, Alabama"
Clarke,Georgia,33.95436462,-83.37124007,"Clarke, Georgia"
Clarke,Iowa,41.02868181,-93.78499767,"Clarke, Iowa"
Clarke,Mississippi,32.04158545,-88.6889622,"Clarke, Mississippi"
Clarke,Virginia,39.11271747,-77.99199425,"Clarke, Virginia"
Clatsop,Oregon,45.99712889,-123.660711,"Clatsop, Oregon"
Clay,Alabama,33.26984193,-85.85836077,"Clay, Alabama"
Clay,Arkansas,36.36826212,-90.4148172,"Clay, Arkansas"
Clay,Florida,29.98319144,-81.85609986,"Clay, Florida"
Clay,Georgia,31.62221166,-84.97713865,"Clay, Georgia"
Clay,Illinois,38.75388572,-88.48914513,"Clay, Illinois"
Clay,Indiana,39.39561833,-87.11723506,"Clay, Indiana"
Clay,Iowa,43.08247182,-95.15096481,"Clay, Iowa"
Clay,Kansas,39.34948772,-97.16518128,"Clay, Kansas"
Clay,Kentucky,37.16451126,-83.712575,"Clay, Kentucky"
Clay,Minnesota,46.89289518,-96.48761922,"Clay, Minnesota"
Clay,Mississippi,33.65358105,-88.77784255,"Clay, Mississippi"
Clay,Missouri,39.31132056,-94.41850862,"Clay, Missouri"
Clay,Nebraska,40.52439441,-98.05126296,"Clay, Nebraska"
Clay,North Carolina,35.05704275,-83.74353633,"Clay, North Carolina"
Clay,South Dakota,42.91296147,-96.97656917,"Clay, South Dakota"
Clay,Tennessee,36.55151008,-85.53930419,"Clay, Tennessee"
Clay,Texas,33.78686685,-98.20771198,"Clay, Texas"
Clay,West Virginia,38.46231092,-81.07652217,"Clay, West Virginia"
Clayton,Georgia,33.54187245,-84.35594188,"Clayton, Georgia"
Clayton,Iowa,42.84443388,-91.34133693,"Clayton, Iowa"
Clear Creek,Colorado,39.68864463,-105.6463118,"Clear Creek, Colorado"
Clearfield,Pennsylvania,41.00110782,-78.47592663,"Clearfield, Pennsylvania"
Clearwater,Idaho,46.67459924,-115.6622393,"Clearwater, Idaho"
Clearwater,Minnesota,47.57992111,-95.37790562,"Clearwater, Minnesota"
Cleburne,Alabama,33.67679204,-85.52005899,"Cleburne, Alabama"
Cleburne,Arkansas,35.53864922,-92.02640019,"Cleburne, Arkansas"
Clermont,Ohio,39.04847534,-84.15375786,"Clermont, Ohio"
Cleveland,Arkansas,33.89723187,-92.18537045,"Cleveland, Arkansas"
Cleveland,North Carolina,35.33553364,-81.55204486,"Cleveland, North Carolina"
Cleveland,Oklahoma,35.20413532,-97.32519562,"Cleveland, Oklahoma"
Clinch,Georgia,30.91395822,-82.70432472,"Clinch, Georgia"
Clinton,Illinois,38.60704876,-89.42385254,"Clinton, Illinois"
Clinton,Indiana,40.30319754,-86.47277257,"Clinton, Indiana"
Clinton,Iowa,41.89981633,-90.53275096,"Clinton, Iowa"
Clinton,Kentucky,36.72581156,-85.13377529,"Clinton, Kentucky"
Clinton,Michigan,42.94400871,-84.60145248,"Clinton, Michigan"
Clinton,Missouri,39.6013098,-94.40465394,"Clinton, Missouri"
Clinton,New York,44.74530905,-73.67875352,"Clinton, New York"
Clinton,Ohio,39.41485808,-83.80852286,"Clinton, Ohio"
Clinton,Pennsylvania,41.23255967,-77.63785995,"Clinton, Pennsylvania"
Cloud,Kansas,39.48028352,-97.64925343,"Cloud, Kansas"
Coahoma,Mississippi,34.22772299,-90.60415045,"Coahoma, Mississippi"
Coal,Oklahoma,34.58840127,-96.29798747,"Coal, Oklahoma"
Cobb,Georgia,33.94243204,-84.5761255,"Cobb, Georgia"
Cochise,Arizona,31.87934684,-109.7516088,"Cochise, Arizona"
Cochran,Texas,33.60425307,-102.8284499,"Cochran, Texas"
Cocke,Tennessee,35.9278914,-83.11828725,"Cocke, Tennessee"
Coconino,Arizona,35.83883429,-111.7707178,"Coconino, Arizona"
Codington,South Dakota,44.97788119,-97.18827677,"Codington, South Dakota"
Coffee,Alabama,31.39932826,-85.98901039,"Coffee, Alabama"
Coffee,Georgia,31.54892966,-82.8549206,"Coffee, Georgia"
Coffee,Tennessee,35.49090731,-86.07311784,"Coffee, Tennessee"
Coffey,Kansas,38.2365018,-95.73379515,"Coffey, Kansas"
Coke,Texas,31.88911733,-100.5297533,"Coke, Texas"
Colbert,Alabama,34.69847452,-87.80168544,"Colbert, Alabama"
Cole,Missouri,38.50455671,-92.27860244,"Cole, Missouri"
Coleman,Texas,31.76736834,-99.45240766,"Coleman, Texas"
Coles,Illinois,39.51949084,-88.22358557,"Coles, Illinois"
Colfax,Nebraska,41.57486951,-97.0868542,"Colfax, Nebraska"
Colfax,New Mexico,36.60569702,-104.6472674,"Colfax, New Mexico"
Colleton,South Carolina,32.87582989,-80.67641292,"Colleton, South Carolina"
Collier,Florida,26.11091986,-81.34687065,"Collier, Florida"
Collin,Texas,33.18820114,-96.57264368,"Collin, Texas"
Collingsworth,Texas,34.96489496,-100.2700111,"Collingsworth, Texas"
Colonial Heights,Virginia,37.26420587,-77.39609676,"Colonial Heights, Virginia"
Colorado,Texas,29.622098,-96.5273805,"Colorado, Texas"
Colquitt,Georgia,31.18810588,-83.7677946,"Colquitt, Georgia"
Columbia,Arkansas,33.21230701,-93.22642793,"Columbia, Arkansas"
Columbia,Florida,30.22509788,-82.62160164,"Columbia, Florida"
Columbia,Georgia,33.54534185,-82.263524,"Columbia, Georgia"
Columbia,New York,42.24819348,-73.63089095,"Columbia, New York"
Columbia,Oregon,45.94464254,-123.0890898,"Columbia, Oregon"
Columbia,Pennsylvania,41.04821986,-76.40565017,"Columbia, Pennsylvania"
Columbia,Washington,46.29442881,-117.9051983,"Columbia, Washington"
Columbia,Wisconsin,43.46492199,-89.33589004,"Columbia, Wisconsin"
Columbiana,Ohio,40.76932373,-80.78094576,"Columbiana, Ohio"
Columbus,North Carolina,34.26744084,-78.65801424,"Columbus, North Carolina"
Colusa,California,39.17881957,-122.2331726,"Colusa, California"
Comal,Texas,29.80811278,-98.27647225,"Comal, Texas"
Comanche,Kansas,37.1911452,-99.27113247,"Comanche, Kansas"
Comanche,Oklahoma,34.65973764,-98.47195055,"Comanche, Oklahoma"
Comanche,Texas,31.94854689,-98.55876441,"Comanche, Texas"
Concho,Texas,31.32635934,-99.86473038,"Concho, Texas"
Concordia,Louisiana,31.44817835,-91.63814433,"Concordia, Louisiana"
Conecuh,Alabama,31.43401703,-86.99320044,"Conecuh, Alabama"
Conejos,Colorado,37.201606,-106.1917488,"Conejos, Colorado"
Contra Costa,California,37.91923498,-121.9289527,"Contra Costa, California"
Converse,Wyoming,42.97272268,-105.5081848,"Converse, Wyoming"
Conway,Arkansas,35.26205537,-92.70506566,"Conway, Arkansas"
Cook,Georgia,31.16068491,-83.42947229,"Cook, Georgia"
Cook,Illinois,41.84144849,-87.81658794,"Cook, Illinois"
Cook,Minnesota,47.90504893,-90.52629546,"Cook, Minnesota"
Cooke,Texas,33.63979567,-97.21240912,"Cooke, Texas"
Cooper,Missouri,38.844478,-92.80896081,"Cooper, Missouri"
Coos,New Hampshire,44.69063265,-71.30633239,"Coos, New Hampshire"
Coos,Oregon,43.17406868,-124.0594514,"Coos, Oregon"
Coosa,Alabama,32.93690146,-86.24847739,"Coosa, Alabama"
Copiah,Mississippi,31.86977774,-90.44565118,"Copiah, Mississippi"
Corson,South Dakota,45.70889983,-101.1970473,"Corson, South Dakota"
Cortland,New York,42.59509207,-76.07048931,"Cortland, New York"
Coryell,Texas,31.39078397,-97.79936155,"Coryell, Texas"
Coshocton,Ohio,40.30096166,-81.91729018,"Coshocton, Ohio"
Costilla,Colorado,37.27732493,-105.4276548,"Costilla, Colorado"
Cottle,Texas,34.07783319,-100.2785062,"Cottle, Texas"
Cotton,Oklahoma,34.28845626,-98.37053567,"Cotton, Oklahoma"
Cottonwood,Minnesota,44.00715262,-95.18138802,"Cottonwood, Minnesota"
Covington,Alabama,31.2477854,-86.45050893,"Covington, Alabama"
Covington,Mississippi,31.63225413,-89.55389939,"Covington, Mississippi"
Covington,Virginia,37.7824656,-79.98631446,"Covington, Virginia"
Coweta,Georgia,33.35334302,-84.76129976,"Coweta, Georgia"
Cowley,Kansas,37.23781842,-96.83776647,"Cowley, Kansas"
Cowlitz,Washington,46.19074721,-122.6782231,"Cowlitz, Washington"
Craig,Oklahoma,36.76268118,-95.20916602,"Craig, Oklahoma"
Craig,Virginia,37.48133648,-80.21072274,"Craig, Virginia"
Craighead,Arkansas,35.83018283,-90.63235729,"Craighead, Arkansas"
Crane,Texas,31.43052248,-102.5143314,"Crane, Texas"
Craven,North Carolina,35.11833364,-77.08398081,"Craven, North Carolina"
Crawford,Arkansas,35.58928601,-94.2446814,"Crawford, Arkansas"
Crawford,Georgia,32.71391813,-83.98061238,"Crawford, Georgia"
Crawford,Illinois,39.0032229,-87.75954624,"Crawford, Illinois"
Crawford,Indiana,38.28814402,-86.44518825,"Crawford, Indiana"
Crawford,Iowa,42.03718237,-95.3819718,"Crawford, Iowa"
Crawford,Kansas,37.50675523,-94.85245778,"Crawford, Kansas"
Crawford,Michigan,44.68255561,-84.61006219,"Crawford, Michigan"
Crawford,Missouri,37.97663738,-91.30528104,"Crawford, Missouri"
Crawford,Ohio,40.85065156,-82.91989099,"Crawford, Ohio"
Crawford,Pennsylvania,41.68447709,-80.10760592,"Crawford, Pennsylvania"
Crawford,Wisconsin,43.23870316,-90.93073686,"Crawford, Wisconsin"
Creek,Oklahoma,35.90230551,-96.37086028,"Creek, Oklahoma"
Crenshaw,Alabama,31.72941803,-86.31593104,"Crenshaw, Alabama"
Crisp,Georgia,31.92289565,-83.76811843,"Crisp, Georgia"
Crittenden,Arkansas,35.21247318,-90.30839406,"Crittenden, Arkansas"
Crittenden,Kentucky,37.35839237,-88.0882609,"Crittenden, Kentucky"
Crockett,Tennessee,35.81830662,-89.14916269,"Crockett, Tennessee"
Crockett,Texas,30.72367027,-101.4134238,"Crockett, Texas"
Crook,Oregon,44.14230227,-120.356297,"Crook, Oregon"
Crook,Wyoming,44.58855102,-104.5697705,"Crook, Wyoming"
Crosby,Texas,33.61431553,-101.3000364,"Crosby, Texas"
Cross,Arkansas,35.29631396,-90.77185818,"Cross, Arkansas"
Crow Wing,Minnesota,46.48096553,-94.06755609,"Crow Wing, Minnesota"
Crowley,Colorado,38.32608609,-103.7844965,"Crowley, Colorado"
Culberson,Texas,31.44506775,-104.5185739,"Culberson, Texas"
Cullman,Alabama,34.13020303,-86.86888037,"Cullman, Alabama"
Culpeper,Virginia,38.48199985,-77.9563087,"Culpeper, Virginia"
Cumberland,Illinois,39.27432424,-88.2401158,"Cumberland, Illinois"
Cumberland,Kentucky,36.78926125,-85.39050034,"Cumberland, Kentucky"
Cumberland,Maine,43.8370751,-70.37226999,"Cumberland, Maine"
Cumberland,New Jersey,39.37199394,-75.10712559,"Cumberland, New Jersey"
Cumberland,North Carolina,35.04762133,-78.82623165,"Cumberland, North Carolina"
Cumberland,Pennsylvania,40.1625372,-77.26130755,"Cumberland, Pennsylvania"
Cumberland,Tennessee,35.95271721,-84.99840585,"Cumberland, Tennessee"
Cumberland,Virginia,37.51328851,-78.24398086,"Cumberland, Virginia"
Cuming,Nebraska,41.91637624,-96.78730772,"Cuming, Nebraska"
Currituck,North Carolina,36.36123664,-75.95876401,"Currituck, North Carolina"
Curry,New Mexico,34.57421077,-103.3468876,"Curry, New Mexico"
Curry,Oregon,42.45911325,-124.157282,"Curry, Oregon"
Custer,Colorado,38.10883162,-105.3683478,"Custer, Colorado"
Custer,Idaho,44.24186819,-114.2855494,"Custer, Idaho"
Custer,Montana,46.25319932,-105.5737526,"Custer, Montana"
Custer,Nebraska,41.39374521,-99.72805369,"Custer, Nebraska"
Custer,Oklahoma,35.63853802,-99.00170785,"Custer, Oklahoma"
Custer,South Dakota,43.67741105,-103.4534521,"Custer, South Dakota"
Cuyahoga,Ohio,41.424119,-81.65918339,"Cuyahoga, Ohio"
Dade,Georgia,34.8549167,-85.50490424,"Dade, Georgia"
Dade,Missouri,37.431814,-93.8503345,"Dade, Missouri"
Daggett,Utah,40.88798265,-109.5121093,"Daggett, Utah"
Dakota,Minnesota,44.67172617,-93.06299363,"Dakota, Minnesota"
Dakota,Nebraska,42.39040144,-96.56656425,"Dakota, Nebraska"
Dale,Alabama,31.43037123,-85.61095742,"Dale, Alabama"
Dallam,Texas,36.27787176,-102.6020725,"Dallam, Texas"
Dallas,Alabama,32.32688101,-87.1086671,"Dallas, Alabama"
Dallas,Arkansas,33.97042763,-92.65167437,"Dallas, Arkansas"
Dallas,Iowa,41.68560356,-94.04127625,"Dallas, Iowa"
Dallas,Missouri,37.6811355,-93.02127031,"Dallas, Missouri"
Dallas,Texas,32.76670599,-96.7779605,"Dallas, Texas"
Dane,Wisconsin,43.06601594,-89.41733797,"Dane, Wisconsin"
Daniels,Montana,48.78420029,-105.5476343,"Daniels, Montana"
Danville,Virginia,36.58022376,-79.40395668,"Danville, Virginia"
Dare,North Carolina,35.66520691,-75.71767334,"Dare, North Carolina"
Darke,Ohio,40.13412966,-84.6194517,"Darke, Ohio"
Darlington,South Carolina,34.33358335,-79.96027485,"Darlington, South Carolina"
Dauphin,Pennsylvania,40.41377078,-76.77993242,"Dauphin, Pennsylvania"
Davidson,North Carolina,35.79115496,-80.21256572,"Davidson, North Carolina"
Davidson,Tennessee,36.17007426,-86.78646056,"Davidson, Tennessee"
Davie,North Carolina,35.93099927,-80.54496571,"Davie, North Carolina"
Daviess,Indiana,38.70186039,-87.07185406,"Daviess, Indiana"
Daviess,Kentucky,37.73028906,-87.0901948,"Daviess, Kentucky"
Daviess,Missouri,39.96145298,-93.98519678,"Daviess, Missouri"
Davis,Iowa,40.74773536,-92.41005468,"Davis, Iowa"
